n: 9, k: 1000, t: 500, y: (((...)))
Entropy, Sampling, Jensen, Exact
0.9938497053887737, -0.017595442363177425, -0.017619147515324653, -0.016512273623607784
1.0616815903570642, -0.02207000877847895, -0.021524608840256632, -0.021143706493919785
1.1039785616010052, -0.0921102686743252, -0.1155806971093164, -0.08945664414738043
0.9014185101412805, -0.12329548449255526, -0.21983448174976367, -0.12439565293946826
1.1238769624651896, -0.019231825562776066, -0.020543732200736062, -0.019862758538513606
0.6074315992139113, -0.12044197159144096, -0.2118019071773024, -0.11881548699354491
1.1546446817818745, -0.012398458185838535, -0.013292784728271565, -0.012918369984132065
0.6616043342825214, -0.01293512860010378, -0.01913580380044868, -0.016272922543595955
1.242674088023834, -0.015910489099682307, -0.01789363410578961, -0.017291692855778796
0.6444334494130517, -0.003532363619771786, -0.003574823200449002, -0.0035733984607826167
1.4655787334923718, -0.03288974578090711, -0.038119221177706414, -0.03269604534500196
1.0982733786956869, -0.02387700865842635, -0.034034798610863976, -0.028144798579933916
1.2263137334061132, -0.06156267342704814, -0.06507358576583484, -0.061820667071614585
0.9426576253126343, -0.05985091992188245, -0.06167317870082797, -0.05969609635998647
0.8866705764036312, -0.028380827193614094, -0.03161649384353098, -0.028896075002446005
0.36763148543459284, -0.025431283483281733, -0.025716287681319953, -0.02565632848631114
0.8497677831006051, -0.01807638286985457, -0.018293183244699262, -0.018260415332386464
0.8752903555488668, -0.05605020958301611, -0.058842537548509065, -0.05372402909981155
1.2069234417239922, -0.02427168355853064, -0.026309286634903662, -0.025380514712655407
0.8306384518679334, -0.023415902026230468, -0.023833403010629903, -0.02318336366422219
1.14469270214904, -0.03797037584532518, -0.05531564057551476, -0.034823199846759544
0.8231081346831911, -0.10782157192396699, -0.22467755818972956, -0.09371037976425856
0.8951692455545451, -0.08048258648626506, -0.08697361895162001, -0.0755953277128447
0.9209978438582138, -0.11209025792218745, -0.12891554368723093, -0.11220472382612416
1.3036388191400514, -0.0790520640576724, -0.1940388491802086, -0.08049808229195261
0.7065726967180105, -0.19955023362464272, -0.3156139660264963, -0.19495054730687672
1.0527469768807276, -0.09021665242075687, -0.1295516294422022, -0.09342560309958517
0.7032000025212851, -0.020712508469820024, -0.020974825171360515, -0.02093920650076309
1.146610472776502, -0.0048500635110540315, -0.00456630113835592, -0.004498924817202533
0.9625270750897182, -0.049711212559370326, -0.05894011034776161, -0.0530080529730766
0.946833468540186, -0.11330645892350003, -0.2623059772860627, -0.10768064398383322
1.1354777175753479, -0.19030727237975226, -0.37019388569796013, -0.18775342655258512
1.1992092572502415, -0.15889829108677805, -0.2570781397309552, -0.1647259396388804
0.8306238723661981, -0.03364444079785608, -0.034601483930544734, -0.03259066547104613
1.2828037239114394, -0.057648362123407425, -0.07505410009526432, -0.06508838759367246
0.8662698681393431, -0.17365595754794777, -0.2639951818142548, -0.1702053880834778
1.1883852141355038, -0.1146196371173719, -0.24584130410132, -0.1257149941694171
1.3944241266128063, -0.33726951671298594, -0.6539630025578191, -0.32939230331056996
1.292741812028051, -0.019667333639343268, -0.02380082498032793, -0.020131088699090804
1.009648511630728, -0.2179377402323298, -0.4630387753860973, -0.21360633684115535
1.0573025194550105, -0.12148755185946357, -0.1546950617252742, -0.12079285271700217
1.0401216865537084, -0.10093175960559166, -0.12345222002924647, -0.09715902884679248
1.3832054651140933, -0.27248790933098643, -0.5375228004108002, -0.23392970557564696
1.8184419738626756, -0.07298543120676186, -0.10377538106739806, -0.07596676404233114
1.2850976743400768, -0.046960755879990754, -0.11001188336213133, -0.04713362486394509
1.044845568859351, -0.05557633495825576, -0.07363515027598277, -0.05356380372103875
1.1899624337004802, -0.26401787098124624, -0.3638677725413607, -0.25542271702202884
1.279013188385409, -0.09651388159202179, -0.20646047773567403, -0.11165881005699987
0.6742425958549582, -0.016116718330886216, -0.01604274892837564, -0.01603843282264698
0.9231581151272873, -0.04152117389033083, -0.044147942490016516, -0.04142792840767474
1.1617763523234552, -0.07145651755249127, -0.11952836066104805, -0.06702997060481347
1.0500058987637406, -0.4134213427726645, -0.6670620076785225, -0.4150116317078649
1.4760855025800401, -0.13684295782574918, -0.23013458227681144, -0.14338421395223944
1.078157715002282, -0.05408545435033739, -0.06410895518196985, -0.05358884945344631
1.1742877471818758, -0.12510459833568893, -0.19462938340569733, -0.1238142807890746
1.0141077545998258, -0.006260153614683077, -0.0065111031908795915, -0.006296766161285436
1.0239114834769518, -0.015156585153366904, -0.01549472570138747, -0.0151359909430084
1.0531202471571055, -0.008990156449959614, -0.009056814878071673, -0.008975085989749259
0.990512611689066, -0.2048132130410522, -0.21517576935660535, -0.2044555243102187
0.9663085238501273, -0.360178387515014, -0.5612579224617713, -0.363539160943253
1.0355020979116827, -0.024205491823377088, -0.02565273229066518, -0.024772226578218218
1.3531002716216163, -0.17783107085933444, -0.32208850671274897, -0.189830262000731
0.7116442390764712, -0.014391138873063028, -0.014349638510034193, -0.01433707187492363
1.0807430089753203, -0.009513971033215057, -0.009659355271043928, -0.009561601289115132
1.167905973175869, -0.16673591525759549, -0.21835683900574426, -0.17432892697202282
0.48959139502290205, -0.40144394141435624, -0.40311067074039447, -0.40198199509120386
0.9233112967767342, -0.0067574169592699036, -0.006583401998033493, -0.00651404147601339
1.6347725791191332, -0.14404916059022072, -0.25819967395727356, -0.14310139297451538
1.1538764216456938, -0.06495662811747752, -0.0922164252415423, -0.06298069128669163
0.7534127867924022, -0.03674020443891641, -0.03873345005988204, -0.03637512299174589
1.0964963766350038, -0.1779653346821433, -0.3192665101900615, -0.17604124169228305
0.9744310296199711, -0.2020180050083436, -0.34336886221885055, -0.21182089042087812
0.6762759466924185, -0.017765763500705363, -0.01829350619756054, -0.01825025728094777
1.208387521211838, -0.09502300149289658, -0.110776518163979, -0.09791532495923164
0.9208938592681664, -0.37616741537302734, -0.5118243145714425, -0.3832431880479427
0.9737705161500595, -0.03943813781242352, -0.04793468957067744, -0.039233247637088395
1.730787075514242, -0.17813361174846068, -0.32660896855362515, -0.1816010713981593
1.209817264965814, -0.027436771590728312, -0.02851259971381675, -0.02759719664265031
0.6980499921509069, -0.7171050953269005, -0.7227241047006098, -0.716379676073861
0.9671276337288858, -0.013028033729759044, -0.01389485152803769, -0.013746525337418145
1.4251258032704877, -0.1071488752302248, -0.15632057573067654, -0.10796527270384129
1.0049273382039117, -0.5928771677382756, -0.8550912449001246, -0.5889412005900548
1.0840681813287687, -0.12237193311122246, -0.1610053133950433, -0.1291159179248556
1.3426515135259052, -0.44054235285473986, -0.6513406513507456, -0.4175143906624538
1.2399356662242793, -0.03803608657827135, -0.05627615934325972, -0.04146846347391335
0.9325456342253209, -0.008596359469403979, -0.009503803946746995, -0.008951255336127693
1.031619824344163, -0.03366351432679221, -0.04336365692925745, -0.03804361672965279
1.157442946857607, -0.2007887459550984, -0.333386905802774, -0.18331872451772538
1.37933903566749, -0.18820512897969457, -0.32622106133381173, -0.18640500815587097
0.9934837595263916, -0.06405701595544815, -0.07098275613133954, -0.06732163897444672
1.2608376876919005, -0.04886462266650051, -0.05055260894300444, -0.045176415558934695
1.179926294406988, -0.09137710105103906, -0.17332130443994678, -0.09457207801624996
0.781020306327862, -0.07475221486343071, -0.08267196864700763, -0.07439740528195814
1.3168040087359314, -0.1489947246859083, -0.17579658450554628, -0.15840515377726638
0.6200468229989972, -0.13650120892201084, -0.23549314407849656, -0.1453933018991713
0.8065124015140336, -0.03661822118796408, -0.03992792905014932, -0.03857143770017366
0.8565978178117574, -0.10198055473994463, -0.11441478042089466, -0.10037525459319935
0.6245854944904837, -0.07802475608815439, -0.08869703434742067, -0.07252087254687474
0.5534355107796457, -0.14541864840313792, -0.16694862097700022, -0.14343624920974632
0.8860205922175463, -0.46760766842309387, -0.625261642073456, -0.4730123103487061
1.0388246537019314, -0.035382088939775715, -0.03773286572810677, -0.03682709048668466
0.6330390239320444, -0.041681405620416626, -0.04417458345125435, -0.04129037092932869
1.2007069688832495, -0.17466489996598103, -0.2767315068187556, -0.1640697469083199
0.8002962347756926, -0.04158307681325823, -0.06041912371915357, -0.04399349479481904
0.8162741620056849, -0.04770107355341315, -0.05407110001611578, -0.049186019214067137
1.4508279260417172, -0.03653018409840297, -0.03849486383152192, -0.03698618727646382
1.3037488653841365, -0.07863854462862946, -0.10307315607536736, -0.08344449736065969
1.1862345821794247, -0.08978706124576274, -0.13761336852964903, -0.08470196464737345
1.4505762370641273, -0.09429021671443479, -0.1332830596950501, -0.09802819101906993
1.0264280565454562, -0.2684361284690676, -0.45062076332219797, -0.26382654838716646
0.8044169716978461, -0.24451029275543987, -0.3167905278868379, -0.25394640028508314
1.4156694836339294, -0.012716545787581707, -0.014065620371193622, -0.013439979978720675
0.9697196172984223, -0.03224193694116548, -0.03692270554323551, -0.03517510537374244
0.5054799246311229, -0.14004678059741854, -0.1454878156799816, -0.13914742791772336
1.1246619964234228, -0.04619268064992502, -0.06702735449917556, -0.05136565512296461
1.2757873012911085, -0.025445646709937136, -0.031996815115818415, -0.023999668498885955
1.3599427734364073, -0.07821315433527343, -0.09105007510167126, -0.07389406379798971
0.9910621888207057, -0.1519120009765029, -0.17122769088801715, -0.1562466917967351
0.7783800410543277, -0.03412535229697824, -0.037390766156571845, -0.03574587085880573
1.0085117027199455, -0.03583467765012756, -0.03733291630049769, -0.03665662265375334
0.9255789386947306, -0.14045396733412052, -0.2618834514260505, -0.14954826452860534
0.9484846618303496, -0.01261786480504088, -0.012351410081723286, -0.01191458867433453
1.4826550586863434, -0.12370546278712573, -0.2289864190759535, -0.1270025588984156
0.566214416058992, -0.06964666523691267, -0.07173539313202264, -0.07034706423936891
1.223869961655121, -0.030245946124661714, -0.030132761355439228, -0.029272705838363205
1.218197074407677, -0.019664212991425303, -0.018277940394254674, -0.016607334878209777
0.9196487505346189, -0.016737532388186083, -0.020055689215656352, -0.019084022763152426
1.0546365108425826, -0.014315215450711549, -0.014676592488039921, -0.014522242078972335
0.7596505445523462, -0.43756670236214995, -0.6366956254380702, -0.42919009097669275
1.5651124572517385, -0.1714477845763322, -0.2920577846435698, -0.17920308620273265
0.8170859257165718, -0.05628219624678604, -0.05925049261698003, -0.05509598463753979
0.9737762364711676, -0.20691110288188794, -0.3126760356104363, -0.20733016281805078
1.509390000188932, -0.08754768957826309, -0.10569920012094461, -0.08710447029923551
1.2209988034756676, -0.027299653672380374, -0.03435626088052881, -0.029882660543234234
1.0391487557144914, -0.017244639881770128, -0.01935530471412483, -0.014272750148855328
1.1288226427672718, -0.14658818378392607, -0.26755058816470867, -0.13907755616766468
1.1080348767335528, -0.030767549479496666, -0.02973124310824713, -0.028364890696341846
1.1324662951478313, -0.26448082058690486, -0.4000285540240131, -0.2622764477876198
1.4398005416842208, -0.24217556282808073, -0.4601567240232938, -0.24569871632754336
1.5831280392752587, -0.011163186996767762, -0.013820062920018625, -0.013176299639298325
1.5777709867034153, -0.1317014417668106, -0.1993961126797426, -0.1326384441035119
0.6173646094477047, -0.010520863755373285, -0.011387893149875627, -0.010941400890787059
0.9462171409803329, -0.043839930498972536, -0.048330143079111744, -0.04546192940048579
2.292481250360577, -0.09909623428154737, -0.20289372831223504, -0.11253852788790605
0.0, -0.005049779545515776, -0.005049779545515737, -0.005049779545515776
