n: 6, k: 1000, t: 700
Entropy, Sampling, Jensen, Exact
1.8476782974689812, -0.000389052943279172, -0.0003870264926692413, -0.000386702755081371
1.8286411952408013, -0.0004738838122138441, -0.00044035856196276556, -0.0004396562623143647
1.7758688152223134, -0.000368472923359072, -0.000394149606387056, -0.00039353259310222097
1.8238462825543598, -0.00020624220864180507, -0.0002032266778518359, -0.00020300827437105798
1.8475388327836473, -0.00038729230648542755, -0.00041261057420832194, -0.0004119247794829026
1.7475984111923442, -0.0003178262841837589, -0.000282701191908985, -0.0002822838064359785
1.850313412923952, -0.0002781682627091233, -0.00025859368101102654, -0.00025838919705437557
1.7641626362129703, -0.000529391459032873, -0.000547440482909381, -0.0005464979324446854
1.7792077412835103, -0.0002743499615552729, -0.0002750663357790631, -0.00027480197360744
1.8626867776400033, -0.00019918298782425607, -0.0002007323808962819, -0.0002005439551408931
1.8833676951021154, -0.0003987679682385621, -0.00036122822553757706, -0.00036086265125294327
1.6660296575912223, -0.00021718226110886918, -0.0002143619836215049, -0.00021412481150303317
1.7135868868872066, -0.0005963938403973947, -0.0006107270442502796, -0.0006099096607972095
1.8790660943248172, -0.0002824795362375133, -0.0002794266538014971, -0.00027909938914078084
1.8264056021139872, -0.00016221062510148382, -0.00018557097111046407, -0.00018532144990884803
1.7726953167494568, -0.00016400565393629083, -0.00016191357174432093, -0.00016180867670504236
1.8042622798982324, -0.00026930224175332956, -0.00027079347749130915, -0.0002704802181119418
1.7911139257771043, -0.00021701919957551824, -0.00021781031538817408, -0.0002176019359194077
1.8358227231965643, -0.0003396143605995691, -0.00035661701490985237, -0.0003562673210729763
1.8333789385611314, -0.00028041509807363884, -0.00028182777348949675, -0.00028132388555648534
1.7278338609083541, -0.00015970990526323082, -0.00019456138414799664, -0.00019440134373295418
1.8266983609588532, -0.0002078579230455002, -0.00023861900647262487, -0.00023825526959060062
1.6995668887688078, -0.0001815003746650779, -0.00018443215357595054, -0.00018425852829668545
1.8208843414870923, -0.0002246738611264956, -0.0002198042930567412, -0.0002195898049283709
1.9164112448387438, -0.00028178762970301285, -0.00025145061441657064, -0.0002511984568640902
1.8205843174580743, -0.0003240448040586975, -0.00032095631621684037, -0.0003206365955691004
1.791409172422254, -0.00038504523358272216, -0.000405746390585613, -0.0004050812274998795
1.8532335490251226, -0.00019227966455940315, -0.00017105579537410334, -0.00017092249172439723
1.8685782723071929, -0.00023012752891546096, -0.00022865520076771904, -0.00022845004908238423
1.7655916933308136, -0.00020791376459956628, -0.0001892138436905917, -0.00018902793031809836
1.7895337719979054, -0.00019576576915998224, -0.00018106598140588522, -0.00018079517060137274
1.924639238739439, -0.00022218754320774603, -0.0002014086623592962, -0.00020118740214043098
1.805145615268356, -0.0003049599080731589, -0.00032898782374375836, -0.0003286247584388695
1.8884419785430557, -0.00035707880746115695, -0.00035214312338553396, -0.00035183614109724024
1.8829618831505384, -0.0003758485934576329, -0.0003753468224992538, -0.0003750278791669722
1.746298061242343, -0.00018229241721374383, -0.0001663136484492219, -0.0001661520137101151
1.710981522882481, -0.00033649310441243995, -0.0003274244396809895, -0.0003271530777889149
1.899557113969795, -0.0003886283929750031, -0.0003523936264110183, -0.0003518328908326833
1.8806257535033861, -0.00024944725089874587, -0.0002519642861162363, -0.00025168702438619164
1.8660397310939374, -0.00026584019563952323, -0.0002788569974754228, -0.0002785721889740656
1.8881016009365057, -0.00016320526708833564, -0.00015178775524181444, -0.00015166089781395027
1.8984645091292303, -0.000294204059351554, -0.0002771557966371772, -0.00027684883845885
1.7356268998891942, -0.00018557380147547867, -0.0002142450090745581, -0.00021390916476872224
1.8734514338969663, -0.0002485532250429337, -0.0002583804037007707, -0.0002581267092213877
1.806715671565951, -0.0001580078916703313, -0.0001594276206572185, -0.0001592566629288754
