n: 5, k: 2000, t: 500
Entropy, Approximation Gap
1.0750012941123472, -8.195791095283606e-08
1.165883712938138, -5.139311889488272e-07
1.3624986858279668, 7.053908629409775e-07
1.388840088594534, 4.397978394050807e-08
1.4112301351662986, -5.725945484677811e-07
1.64300444251285, 1.5538961606849262e-07
1.6503752831951055, 6.641207716180708e-07
1.6368220458392837, 6.686760773125564e-07
1.5970061397919824, -2.9107843479032067e-07
1.1030436061481903, 2.0554626312408078e-07
1.3528405792805445, -1.8668890779743233e-07
1.3223271960660605, 3.127816488538102e-07
1.4387827258002954, -5.984140578867492e-08
1.1763185609253786, -8.249335783103249e-08
1.5287908194342734, 1.0262222741587108e-06
1.5719401030539153, -2.7491289059218325e-07
1.1627283762826968, -4.077047745736718e-07
1.4936467637770012, -5.304327013657632e-07
1.1799415871249774, -1.1503571402953756e-06
1.5260934612650856, -5.613493797623378e-07
1.6620710440916249, 1.1139379396429295e-07
1.236647745837522, 8.353564446949961e-09
1.4627585526330873, -9.518394968589897e-09
1.580029395802796, -6.508728178228272e-08
1.3498106829594305, 4.175965106554149e-07
1.0197036672546895, -4.5170535463551526e-07
1.774004900532742, 9.062482246232167e-08
1.0611233444956927, -1.455677037341787e-07
1.1061320777456665, 1.313975243226154e-07
1.098614048023698, -4.056939622573829e-07
1.5395729257785251, 5.160236381293345e-07
1.5412171545892412, -2.968404715948596e-07
1.1574993554872428, 1.772916806598459e-06
1.1803032775614757, 1.3807213409133794e-06
1.1069009802542336, 5.036042491421264e-07
1.5821005727894004, 3.630161304725474e-07
1.174013704789052, -3.2245857737024474e-07
1.2122359934077278, -3.3700357004880556e-07
1.6420092478329582, 8.806638969288481e-08
1.7883284011945944, 2.131563231749123e-06
1.4195229150933986, 9.796384297713381e-07
1.3393587248727894, -4.98001294944595e-07
1.7099701540373515, -2.740863229189526e-07
1.724032048399243, -4.1197779966594585e-07
1.4334392969080614, 1.5518363259812526e-07
1.4846889663729312, 1.5249318860835016e-07
1.283145362659622, 4.4346944234623486e-07
1.7605957261881113, 3.5229397174748904e-07
1.028864098791034, -8.801495064176678e-07
1.6463659264646122, -1.2677503474983717e-06
1.1705423455338078, 8.072649880369733e-07
1.1165593651988865, -1.5523346921503623e-06
1.6792309760332813, 2.0038593538880182e-07
1.4397289276515657, -8.411457063816128e-08
1.6252565251026994, 9.92372757905087e-07
1.329231266892433, 4.5496069895132074e-07
1.0812049345213262, 3.4725506026562114e-07
1.4593485185237243, 3.749694757333062e-07
1.2228861028267128, -1.6166304164251742e-07
1.2416881146076741, 2.9383510595624876e-08
1.7175413901074894, 8.470769962911488e-07
1.2727496268092762, -4.31814066850027e-08
1.680723883303432, -8.100630494378891e-07
1.202208102251058, 2.4630319127033047e-08
1.0821543990545428, 2.401631958750666e-07
1.5955330202887485, -5.670237092523516e-07
1.3161514118957462, 2.351553982088259e-07
1.5098714906221489, 3.4256446804665645e-09
1.5888573310375231, 3.5334388583336133e-07
1.1396023896117957, 3.0808642622254876e-07
1.1149346224170233, 8.695766629436891e-07
1.27765082315209, 3.516192257033642e-07
1.0990451894006585, 8.402552166987526e-08
1.2219213855559776, 4.12491710665178e-07
1.0409535812712158, -1.2246859772731306e-06
1.1391865166628716, -2.404050191492912e-07
1.517780566981913, -9.353542748815431e-07
1.6986250768404645, 3.6476853168011385e-07
1.5430126915358797, -2.0991022148420131e-07
1.5415470811353718, 6.88615118501671e-08
1.127656756752124, 6.536419582981064e-07
1.3181179773034535, -4.4082334159915886e-07
1.597235624815088, 1.0040014752980527e-08
1.2598283004919504, 3.7674076892288115e-07
1.631678344833397, -4.7244456299226563e-07
1.1989960356754887, 8.699521271100895e-08
1.2620666462801606, 7.67649839221999e-08
1.4335202497238388, 9.547170709434133e-07
1.6629467255075814, -1.8859602634525652e-07
1.4782545958094273, -1.2917146373913524e-06
1.5153100043938235, -2.8225772484308767e-07
1.1350524453315298, -1.9878618358183209e-07
1.6189318794604468, -9.220628916448701e-08
1.666458616988048, 6.847221272955441e-07
1.3705469284356542, 1.987135259567242e-06
1.7425613561112105, -4.1515756869784597e-07
1.1817269929375727, -3.294624283843976e-07
1.0778657843780468, -1.394837815341525e-07
1.3639310807950784, 1.3861660339791238e-06
1.5285149949846897, 5.4440696936906624e-08
1.2821683140234434, 1.2380992948814033e-07
1.5216472657110787, 6.514504018910706e-07
1.5532885979538027, -2.4984932506845616e-08
1.3761459406569656, 2.046649452752279e-06
1.509165663060529, 1.9396533280014903e-08
1.2698903954383522, 3.299505319524746e-07
1.1834303108285726, 8.195368652002163e-08
1.4873730115097548, 8.494922984879942e-08
1.5115082026883109, -5.551238629932083e-07
1.582243523895097, 2.663395238995149e-07
1.3784441665472191, -5.714862589606076e-07
1.494924818534582, 1.6742440327262347e-07
1.312545625983524, -1.1729388756896313e-07
1.2151496639228239, 2.783051885170765e-07
1.2881090132529491, 2.740614654894105e-07
1.5795490172480462, 2.521929084872193e-07
1.622392791501074, 1.6573711914887954e-06
1.328734684008738, 3.8872380714467984e-08
1.6031265199616818, 1.1243800243546681e-07
1.1159412392599923, 8.609115401445017e-08
1.6390614038709508, 4.6147125744728673e-07
1.244570141495995, 1.9241759309726207e-07
1.7133562287574151, 2.451179735802204e-07
1.5159058754221246, 1.329330868998578e-06
1.3895783631956422, -1.3964508724747092e-07
1.4977037790191667, 3.232149945614487e-07
1.077678792172154, -1.1831473410904477e-07
1.2157430097014097, -5.461424674749929e-07
1.6409245296583297, -3.7449232856196537e-07
1.7075380876427453, -2.450141173141006e-07
1.3022480738508755, -4.131676584987253e-07
1.568770207486389, 5.283998161847956e-07
1.6701467047010787, 6.805007780465874e-08
1.4553893419107107, -1.285351275472613e-06
0.9495291331382816, -3.1280459558958283e-07
1.6305474833139655, 2.1594626033306056e-07
0.9985225799975475, -1.143905095045853e-06
1.2733942978095638, 1.5010698919087817e-06
1.490037861873063, 1.3566306068104717e-07
1.3151586157241977, -9.754127823844928e-07
1.6339223737733868, -3.3781257742177895e-07
1.2622244667956086, 2.99040723073888e-07
1.084996420114874, 1.8876270869720005e-07
1.4932476904414345, -2.900096279013363e-07
1.214291609742268, -9.712518830151386e-08
1.4511538954501544, -7.993767635460584e-08
1.2701345672631927, -3.0983240258104046e-08
0.7898439175641195, -1.3880253195619354e-06
1.2261997004871503, -5.852947212907906e-08
1.2740052981377423, 6.235196159844333e-07
